id,name,type,desc,atk,def,level,race,attribute,scale,archetype,linkval,linkmarkers,image_url,image_url_small,ban_ocg,staple,views,upvotes,downvotes,ocg_date,has_effect
8173184,Repair Genex Controller,Link Monster,"1 Level 4 or lower ""Genex"" monster
You can only Special Summon ""Repair Genex Controller(s)"" once per turn. If this card is Link Summoned: You can add 1 ""Genex"" monster from your GY to your hand. Once per Chain, if a ""Genex"" monster(s) is added to your hand, except by drawing it, you can (except during the Damage Step): Immediately after this effect resolves, Normal Summon 1 ""Genex"" monster, also you cannot Special Summon from the Extra Deck for the rest of this turn, except Synchro Summon using a ""Genex"" Tuner as material.",1200.0,,,Machine,DARK,,Genex,1.0,['Left'],https://images.ygoprodeck.com/images/cards/8173184.jpg,https://images.ygoprodeck.com/images/cards_small/8173184.jpg,,,6868,0,0,2023-11-25,1
34989413,Reprodocus,Link Monster,"2 monsters
You can activate 1 of these effects.
● Declare 1 Monster Type; all face-up monsters this card points to become that Type until the end of this turn.
● Declare 1 Attribute; all face-up monsters this card points to become that Attribute until the end of this turn.
You can only use this effect of ""Reprodocus"" once per turn.",800.0,,,Dinosaur,EARTH,,,2.0,"['Bottom', 'Top']",https://images.ygoprodeck.com/images/cards/34989413.jpg,https://images.ygoprodeck.com/images/cards_small/34989413.jpg,,,199559,9,1,2018-04-14,1
81782101,Reptia Egg,Effect Monster,"Cannot be destroyed by battle. During the Standby Phase of your next turn after this card was Normal Summoned: You can Tribute this card; Special Summon up to 3 Level 4 or lower Reptile and/or Rock monsters from your hand and/or Deck (if you Special Summon 2 or more monsters, they must have the same name), but banish them during the End Phase. You can only use this effect of ""Reptia Egg"" once per turn.",0.0,0.0,1.0,Reptile,EARTH,,,,,https://images.ygoprodeck.com/images/cards/81782101.jpg,https://images.ygoprodeck.com/images/cards_small/81782101.jpg,,,10927,2,1,2020-09-21,1
89594399,Reptilianne Coatl,Tuner Monster,"If you control a DARK Reptile monster: You can Special Summon this card from your hand, then, if your opponent controls any monsters with 0 ATK, you can Special Summon up to an equal number of ""Reptilianne"" monsters from your hand. You can only use this effect of ""Reptilianne Coatl"" once per turn. If this card you control would be used as Synchro Material for a Reptile monster, you can treat it as a non-Tuner.",1400.0,1000.0,4.0,Reptile,DARK,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/89594399.jpg,https://images.ygoprodeck.com/images/cards_small/89594399.jpg,,,58926,4,0,2021-07-17,1
8602351,Reptilianne Echidna,Link Monster,"2 monsters, including a Reptile monster
If this card is Link Summoned: You can target 1 face-up monster your opponent controls; change its ATK to 0. During your Main Phase, if your opponent controls a monster(s) with 0 ATK: You can add Reptile monsters with different names from your Deck to your hand, up to the number of monsters your opponent controls with 0 ATK, also, you cannot Special Summon monsters from the Extra Deck for the rest of this turn, except Reptile monsters. You can only use each effect of ""Reptilianne Echidna"" once per turn.",200.0,,,Reptile,DARK,,Reptilianne,2.0,"['Left', 'Bottom-Right']",https://images.ygoprodeck.com/images/cards/8602351.jpg,https://images.ygoprodeck.com/images/cards_small/8602351.jpg,,,78571,2,0,2019-11-23,1
43002864,Reptilianne Gardna,Effect Monster,"When this card you control is destroyed and sent to the Graveyard, add 1 ""Reptilianne"" monster from your Deck to your hand.",0.0,2000.0,4.0,Reptile,WATER,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/43002864.jpg,https://images.ygoprodeck.com/images/cards_small/43002864.jpg,,,29674,1,0,2009-11-14,1
43426903,Reptilianne Gorgon,Effect Monster,"If this card attacks a monster, after damage calculation: The ATK of that monster becomes 0, also it cannot change its battle position.",1400.0,1400.0,3.0,Reptile,DARK,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/43426903.jpg,https://images.ygoprodeck.com/images/cards_small/43426903.jpg,,,26322,4,0,2009-07-18,1
60634565,Reptilianne Hydra,Synchro Monster,"1 ""Reptilianne"" Tuner + 1 or more non-Tuner monsters
When this card is Synchro Summoned, destroy all face-up monsters with 0 ATK that your opponent controls, and draw 1 card for each monster destroyed.",2100.0,1500.0,6.0,Reptile,DARK,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/60634565.jpg,https://images.ygoprodeck.com/images/cards_small/60634565.jpg,,,60240,7,1,2009-07-18,1
57647597,Reptilianne Lamia,Tuner Monster,"If this card is in your hand and all monsters you control are face-up Reptile monsters (min. 1): You can target 1 face-up monster your opponent controls; change its ATK to 0, and if you do, Special Summon this card, then take damage equal to that monster's original ATK. If this card is sent to the GY as Synchro Material: You can target up to 2 face-up monsters on the field; change their ATK to 0. You can only use 1 ""Reptilianne Lamia"" effect per turn, and only once that turn.",0.0,0.0,2.0,Reptile,DARK,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/57647597.jpg,https://images.ygoprodeck.com/images/cards_small/57647597.jpg,,,84915,8,1,2019-04-13,1
89810518,Reptilianne Medusa,Effect Monster,"Send 1 card from your hand to the Graveyard and select 1 face-up monster your opponent controls. The ATK of the selected monster becomes 0, and it cannot change its battle position.",2200.0,800.0,6.0,Reptile,DARK,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/89810518.jpg,https://images.ygoprodeck.com/images/cards_small/89810518.jpg,,,28756,0,0,2009-07-18,1
32138660,Reptilianne Melusine,Synchro Monster,"1 Reptile Tuner + 1+ non-Tuner monsters
If this card was Synchro Summoned using only Reptile monsters as material, it cannot be destroyed by battle or card effects. Once per Chain, when your opponent activates a monster effect, except during the Damage Step (Quick Effect): You can target 1 face-up monster your opponent controls; change its ATK to 0. If this Synchro Summoned card you control is sent to your GY by an opponent's card: You can add 1 Reptile monster from your Deck to your hand.",2500.0,2800.0,8.0,Reptile,DARK,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/32138660.jpg,https://images.ygoprodeck.com/images/cards_small/32138660.jpg,,,34842,6,0,2021-07-17,1
79491903,Reptilianne Naga,Effect Monster,"This card cannot be destroyed by battle. The ATK of any monster that battles this card becomes 0 at the end of that Battle Phase. During your End Phase, change this face-up Defense Position card on the field to face-up Attack Position.",0.0,0.0,1.0,Reptile,DARK,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/79491903.jpg,https://images.ygoprodeck.com/images/cards_small/79491903.jpg,,,48755,2,0,2009-11-14,1
42090294,Reptilianne Nyami,Effect Monster,"During the Main Phase, if you have a Reptile monster in your GY (Quick Effect): You can send this card from your hand to the GY, then target 1 face-up monster your opponent controls; change its ATK to 0. If your opponent controls a monster with 0 ATK: You can Special Summon this card from your GY. You can only use 1 ""Reptilianne Nyami"" effect per turn, and only once that turn.",200.0,0.0,2.0,Reptile,DARK,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/42090294.jpg,https://images.ygoprodeck.com/images/cards_small/42090294.jpg,,,32161,1,0,2021-07-17,1
90576781,Reptilianne Poison,Spell Card,"Activate only if you control a face-up ""Reptilianne"" monster. Change 1 Defense Position monster your opponent controls to face-up Attack Position and reduce its ATK to 0.",,,,Normal,,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/90576781.jpg,https://images.ygoprodeck.com/images/cards_small/90576781.jpg,,,17736,3,1,2010-09-18,1
91580102,Reptilianne Rage,Spell Card,The equipped monster becomes Reptile-Type. It gains 800 ATK. If this card is destroyed and sent to the Graveyard: Target 1 face-up monster your opponent controls; it loses 800 ATK.,,,,Equip,,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/91580102.jpg,https://images.ygoprodeck.com/images/cards_small/91580102.jpg,,,30985,0,1,2009-11-14,1
81615450,Reptilianne Ramifications,Spell Card,"Send 1 card from your hand to the GY and activate 2 of these effects, in sequence;
● Add 1 ""Reptilianne"" monster from your Deck to your hand.
● Add 1 ""Reptilianne"" Spell/Trap from your Deck to your hand, except ""Reptilianne Ramifications"".
● Change the ATK of 1 monster your opponent controls to 0.
You can only activate 1 ""Reptilianne Ramifications"" per turn.",,,,Normal,,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/81615450.jpg,https://images.ygoprodeck.com/images/cards_small/81615450.jpg,,,26757,2,0,2021-07-17,1
17000165,Reptilianne Recoil,Spell Card,"You can target 1 monster you control with 0 ATK and 1 DARK Reptile monster in your GY; destroy that monster on the field, and if you do, Special Summon that other monster from the GY. If your opponent activates a monster effect: You can target 1 monster your opponent controls with 0 ATK; take control of it, then, Special Summon 1 ""Reptilianne Token"" (Reptile/EARTH/Level 1/ATK 0/DEF 0) to your opponent's field. You can only use each effect of ""Reptilianne Recoil"" once per turn.",,,,Field,,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/17000165.jpg,https://images.ygoprodeck.com/images/cards_small/17000165.jpg,,,19654,0,0,2021-07-17,1
16909657,Reptilianne Scylla,Effect Monster,"If this card destroys a monster with 0 ATK by battle, you can Special Summon that monster from the Graveyard to your side of the field in face-up Defense Position. The effect(s) of that monster is negated.",1800.0,1200.0,4.0,Reptile,DARK,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/16909657.jpg,https://images.ygoprodeck.com/images/cards_small/16909657.jpg,,,41788,2,0,2009-07-18,1
16008155,Reptilianne Servant,Effect Monster,Destroy this card if there are face-up monsters on the field other than this card. Destroy this card when it is targeted by the effect of a Spell or Trap Card. Neither player can Normal Summon a monster while this card is face-up on the field.,100.0,100.0,1.0,Reptile,DARK,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/16008155.jpg,https://images.ygoprodeck.com/images/cards_small/16008155.jpg,,,18906,0,0,2009-11-14,1
21179143,Reptilianne Spawn,Spell Card,"Remove from play 1 ""Reptilianne"" monster from your Graveyard. Special Summon 2 ""Reptilianne Tokens"" (Reptile-Type/EARTH/Level 1/ATK 0/DEF 0) to your side of the field.",,,,Normal,,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/21179143.jpg,https://images.ygoprodeck.com/images/cards_small/21179143.jpg,,,40787,0,0,2009-07-18,1
21179144,Reptilianne Token,Token,"Special Summoned with the effect of ""Reptilianne Spawn"".",0.0,0.0,1.0,Reptile,EARTH,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/21179144.jpg,https://images.ygoprodeck.com/images/cards_small/21179144.jpg,,,3120,0,0,,1
16886617,Reptilianne Vaskii,Effect Monster,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 2 face-up monsters with 0 ATK from anywhere on the field. Once per turn, you can select and destroy 1 face-up monster your opponent controls. There can only be 1 face-up ""Reptilianne Vaskii"" on the field.",2600.0,0.0,8.0,Reptile,DARK,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/16886617.jpg,https://images.ygoprodeck.com/images/cards_small/16886617.jpg,,,51859,3,1,2009-11-14,1
42303365,Reptilianne Viper,Tuner Monster,"When this card is Normal Summoned, you can select and take control of 1 face-up monster with 0 ATK your opponent controls.",0.0,0.0,2.0,Reptile,DARK,,Reptilianne,,,https://images.ygoprodeck.com/images/cards/42303365.jpg,https://images.ygoprodeck.com/images/cards_small/42303365.jpg,,,31841,5,0,2009-07-18,1
14878872,Rescue Cat,Effect Monster,"You can send this card to the GY; Special Summon 2 Level 3 or lower Beast monsters from your Deck, but their effects are negated, also they are destroyed during the End Phase. You can only use this effect of ""Rescue Cat"" once per turn.",300.0,100.0,4.0,Beast,EARTH,,,,,https://images.ygoprodeck.com/images/cards/14878872.jpg,https://images.ygoprodeck.com/images/cards_small/14878872.jpg,,,640306,18,2,2004-11-25,1
56343672,Rescue Ferret,Effect Monster,"You can shuffle this card you control into the Deck; Special Summon monster(s) from your Deck, except ""Rescue Ferret"", whose total Levels equal 6, to your zone(s) a Link Monster(s) points to, but those Summoned monsters have their effects negated, also destroy them during the End Phase. You can only use this effect of ""Rescue Ferret"" once per turn.",300.0,100.0,4.0,Beast,EARTH,,,,,https://images.ygoprodeck.com/images/cards/56343672.jpg,https://images.ygoprodeck.com/images/cards_small/56343672.jpg,,,149570,26,3,2017-04-15,1
50485594,Rescue Hamster,Pendulum Effect Monster,"[ Pendulum Effect ] 
You can banish this card from your Pendulum Zone; add 2 face-up Pendulum Monster Cards with the same name from your Extra Deck to your hand. You can only use this effect of ""Rescue Hamster"" once per Duel.
[ Monster Effect ] 
If this card was Normal Summoned this turn and you have a face-up Level 5 or lower Pendulum Monster Card in your Extra Deck: You can Tribute this card; choose 1 face-up Level 5 or lower Pendulum Monster Card in your Extra Deck, and Special Summon 2 monsters from your Deck with the same name as that card, but they have their effects negated, also they are destroyed during the End Phase.",300.0,100.0,4.0,Beast,EARTH,5.0,Rescue Squad,,,https://images.ygoprodeck.com/images/cards/50485594.jpg,https://images.ygoprodeck.com/images/cards_small/50485594.jpg,,,57741,4,3,2014-07-19,1
99742859,Rescue Hedgehog,Effect Monster,"You can banish this card you control; Special Summon 2 Level 3 or lower monsters from your Deck with the same Type, Attribute, and Level as each other (1 Normal and 1 Effect), but their effects are negated, also destroy them during the End Phase. You can only use this effect of ""Rescue Hedgehog"" once per turn.",300.0,100.0,4.0,Beast,EARTH,,Rescue Squad,,,https://images.ygoprodeck.com/images/cards/99742859.jpg,https://images.ygoprodeck.com/images/cards_small/99742859.jpg,,,3867,0,0,2023-08-21,1
63009228,Rescue Interlacer,Effect Monster,"During damage calculation, if your Cyberse monster is attacked (Quick Effect): You can discard this card; you take no battle damage from that battle. You can only use this effect of ""Rescue Interlacer"" once per turn. Once per turn, during the End Phase, if this card is in the GY because it was discarded there to activate this effect this turn: Special Summon this card.",1000.0,1200.0,3.0,Cyberse,LIGHT,,,,,https://images.ygoprodeck.com/images/cards/63009228.jpg,https://images.ygoprodeck.com/images/cards_small/63009228.jpg,,,10092,3,1,2019-04-13,1
85138716,Rescue Rabbit,Effect Monster,"Cannot be Special Summoned from the Deck. You can banish this face-up card you control; Special Summon 2 Level 4 or lower Normal Monsters with the same name from your Deck, but destroy them during the End Phase. You can only use this effect of ""Rescue Rabbit"" once per turn.",300.0,100.0,4.0,Beast,EARTH,,,,,https://images.ygoprodeck.com/images/cards/85138716.jpg,https://images.ygoprodeck.com/images/cards_small/85138716.jpg,,,506128,20,5,2011-07-16,1
70630741,Rescue Warrior,Effect Monster,"You take no Battle Damage from battles involving this card. If this card is destroyed by battle, select 1 face-up monster your opponent controls that you own, and take control of it.",1600.0,1700.0,4.0,Warrior,EARTH,,,,,https://images.ygoprodeck.com/images/cards/70630741.jpg,https://images.ygoprodeck.com/images/cards_small/70630741.jpg,,,20979,2,0,2010-07-17,1
65734501,Rescue-ACE Air Lifter,Effect Monster,"If this card is Normal or Special Summoned: You can add 1 ""Rescue-ACE"" Spell from your Deck to your hand. When your opponent activates a monster effect on the field (Quick Effect): You can Tribute this card from your hand or face-up field; Special Summon 1 ""Rescue-ACE"" monster from your hand, except ""Rescue-ACE Air Lifter"". You can only use each effect of ""Rescue-ACE Air Lifter"" once per turn.",1700.0,1700.0,4.0,Warrior,FIRE,,Rescue-ACE,,,https://images.ygoprodeck.com/images/cards/65734501.jpg,https://images.ygoprodeck.com/images/cards_small/65734501.jpg,Semi-Limited,,135340,0,0,2022-08-20,1
64612053,Rescue-ACE Fire Attacker,Effect Monster,"If a ""Rescue-ACE"" monster(s) is Normal or Special Summoned to your field, except ""Rescue-ACE Fire Attacker"" (except during the Damage Step): You can Special Summon this card from your hand. If a card(s) is added to your opponent's hand, except by drawing it (except during the Damage Step): You can draw 2 cards, then discard 1 card. You can only use each effect of ""Rescue-ACE Fire Attacker"" once per turn.",2200.0,2200.0,6.0,Machine,FIRE,,Rescue-ACE,,,https://images.ygoprodeck.com/images/cards/64612053.jpg,https://images.ygoprodeck.com/images/cards_small/64612053.jpg,,,67844,0,0,2022-08-20,1
90000652,Rescue-ACE Fire Engine,Effect Monster,"If a ""Rescue-ACE"" monster(s) is Normal or Special Summoned to your field, except ""Rescue-ACE Fire Engine"" (except during the Damage Step): You can Special Summon this card from your hand. If a monster(s) is Special Summoned to your opponent's field (except during the Damage Step): You can Special Summon 1 Level 4 or lower ""Rescue-ACE"" monster from your hand, Deck, or GY. You can only use each effect of ""Rescue-ACE Fire Engine"" once per turn.",2500.0,2500.0,7.0,Machine,FIRE,,Rescue-ACE,,,https://images.ygoprodeck.com/images/cards/90000652.jpg,https://images.ygoprodeck.com/images/cards_small/90000652.jpg,,,73374,0,0,2022-08-20,1
63899465,Rescue-ACE HQ,Spell Card,"While your opponent controls a monster, all ""Rescue-ACE"" monsters you control gain 500 ATK/DEF. During your Main Phase, you can Normal Summon 1 ""Rescue-ACE"" monster, in addition to your Normal Summon/Set. (You can only gain this effect once per turn.) Once per turn: You can target 4 of your ""Rescue-ACE"" cards that are banished and/or in your GY; shuffle them into the Deck, then draw 1 card.",,,,Field,,,Rescue-ACE,,,https://images.ygoprodeck.com/images/cards/63899465.jpg,https://images.ygoprodeck.com/images/cards_small/63899465.jpg,,,61340,0,0,2022-08-20,1
37617348,Rescue-ACE Hydrant,Effect Monster,"While you control a ""Rescue-ACE"" monster other than ""Rescue-ACE Hydrant"", your opponent's monsters cannot target this card for attacks, also your opponent cannot target this card with card effects. You can only use each of the following effects of ""Rescue-ACE Hydrant"" once per turn. You can activate a Quick-Play Spell, or Trap Card, that was Set by the effect of your ""Rescue-ACE"" card, the turn it was Set. During your Main Phase: You can add 1 ""Rescue-ACE"" monster from your Deck to your hand, except ""Rescue-ACE Hydrant"".",0.0,0.0,1.0,Machine,FIRE,,Rescue-ACE,,,https://images.ygoprodeck.com/images/cards/37617348.jpg,https://images.ygoprodeck.com/images/cards_small/37617348.jpg,,,147858,0,0,2022-08-20,1
38339996,Rescue-ACE Impulse,Effect Monster,"During your Main Phase: You can choose the 1 Effect Monster your opponent controls with the highest ATK (your choice, if tied), and neither player can activate that monster's effects on the field this turn. When your opponent activates a monster effect on the field (Quick Effect): You can Tribute this card from your hand or face-up field; Special Summon 1 Machine ""Rescue-ACE"" monster from your Deck. You can only use each effect of ""Rescue-ACE Impulse"" once per turn.",1500.0,1500.0,3.0,Warrior,FIRE,,Rescue-ACE,,,https://images.ygoprodeck.com/images/cards/38339996.jpg,https://images.ygoprodeck.com/images/cards_small/38339996.jpg,,,157283,0,0,2022-08-20,1
91222209,Rescue-ACE Monitor,Effect Monster,"If this card is Normal or Special Summoned: You can add 1 ""Rescue-ACE"" Trap from your Deck to your hand. When your opponent activates a monster effect on the field (Quick Effect): You can Tribute this card from your hand or face-up field, then target 1 ""Rescue-ACE"" monster in your GY, except ""Rescue-ACE Monitor""; Special Summon it. You can only use each effect of ""Rescue-ACE Monitor"" once per turn.",1800.0,1800.0,4.0,Warrior,FIRE,,Rescue-ACE,,,https://images.ygoprodeck.com/images/cards/91222209.jpg,https://images.ygoprodeck.com/images/cards_small/91222209.jpg,,,17997,0,0,2022-08-20,1
41443249,Rescue-ACE Preventer,Effect Monster,"You can banish 1 ""Rescue-ACE"" card from your GY; Special Summon this card from your hand. If you control another ""Rescue-ACE"" monster (Quick Effect): You can target 1 Effect Monster your opponent controls; change it to face-down Defense Position. If this card is sent to the GY: You can target 1 of your banished ""Rescue-ACE"" monsters, except a Level 8 monster; Special Summon it. You can only use each effect of ""Rescue-ACE Preventer"" once per turn.",2800.0,2800.0,8.0,Machine,FIRE,,Rescue-ACE,,,https://images.ygoprodeck.com/images/cards/41443249.jpg,https://images.ygoprodeck.com/images/cards_small/41443249.jpg,,,134500,0,0,2023-04-22,1
37495766,Rescue-ACE Turbulence,Effect Monster,"You can banish 2 ""Rescue-ACE"" cards from your GY; Special Summon this card from your hand. During your Main Phase: You can Set up to 4 ""Rescue-ACE"" Quick-Play Spells / Normal Traps, with different names, directly from your Deck. If another card(s) you control leaves the field by an opponent's card effect (except during the Damage Step): You can target 1 card on the field; destroy it. You can only use each effect of ""Rescue-ACE Turbulence"" once per turn.",3000.0,3000.0,9.0,Machine,FIRE,,Rescue-ACE,,,https://images.ygoprodeck.com/images/cards/37495766.jpg,https://images.ygoprodeck.com/images/cards_small/37495766.jpg,,,126923,0,0,2022-08-20,1
24311595,Rescueroid,Effect Monster,"When a ""roid"" monster you control is destroyed by battle and sent to the Graveyard, you can return that monster to its owner's hand.",1600.0,1800.0,6.0,Machine,FIRE,,Roid,,,https://images.ygoprodeck.com/images/cards/24311595.jpg,https://images.ygoprodeck.com/images/cards_small/24311595.jpg,,,43765,0,0,2006-05-18,1
23912837,Resh Shaddoll Incarnation,Trap Card,"Target 1 ""Shaddoll"" monster in your GY; Special Summon it in face-up or face-down Defense Position.
You can banish this card and 1 ""Shaddoll"" card from your GY, then activate 1 of these effects;
● Change 1 face-down monster you control to face-up Defense Position.
● Change 1 face-up monster you control to face-down Defense Position.
You can only use 1 ""Resh Shaddoll Incarnation"" effect per turn, and only once that turn.",,,,Normal,,,Shaddoll,,,https://images.ygoprodeck.com/images/cards/23912837.jpg,https://images.ygoprodeck.com/images/cards_small/23912837.jpg,,,329051,1,0,2019-12-07,1
62420419,Reshef the Dark Being,Ritual Effect Monster,"This card can only be Ritual Summoned with the Ritual Spell Card, ""Final Ritual of the Ancients"". Once per turn, by discarding 1 Spell Card from your hand, take control of 1 monster on your opponent's side of the field until the end of this turn.",2500.0,1500.0,8.0,Fiend,LIGHT,,,,,https://images.ygoprodeck.com/images/cards/62420419.jpg,https://images.ygoprodeck.com/images/cards_small/62420419.jpg,,,45072,9,0,2005-02-24,1
26864586,Resonance Device,Spell Card,"Target 2 face-up monsters you control with the same Type and Attribute; change one of their Levels to the current Level of the other, until the End Phase.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/26864586.jpg,https://images.ygoprodeck.com/images/cards_small/26864586.jpg,,,14305,0,0,2011-04-16,1
96938986,Resonance Insect,Effect Monster,"If this card is sent from the field to the Graveyard: You can add 1 Level 5 or higher Insect-Type monster from your Deck to your hand. If this card is banished: You can send 1 Insect-Type monster from your Deck to the Graveyard, except ""Resonance Insect"".",1000.0,700.0,4.0,Insect,EARTH,,,,,https://images.ygoprodeck.com/images/cards/96938986.jpg,https://images.ygoprodeck.com/images/cards_small/96938986.jpg,,,161806,8,1,2014-04-19,1
59593925,Resonant Destruction,Spell Card,"Each time a ""Resonator"" monster(s) is sent to the Graveyard as a Synchro Material: Target 1 card your opponent controls; destroy that target. Destroy this card during your 2nd End Phase after activation.",,,,Continuous,,,Resonator,,,https://images.ygoprodeck.com/images/cards/59593925.jpg,https://images.ygoprodeck.com/images/cards_small/59593925.jpg,,,78875,2,1,2011-02-11,1
23008320,Resonator Call,Spell Card,"Add 1 ""Resonator"" monster from your Deck to your hand.",,,,Normal,,,Resonator,,,https://images.ygoprodeck.com/images/cards/23008320.jpg,https://images.ygoprodeck.com/images/cards_small/23008320.jpg,,,374786,6,0,2011-02-11,1
8559524,Resonator Command,Spell Card,"Discard 1 ""Resonator"" monster; add 1 Level 4 or lower Fiend monster from your Deck to your hand. You can only activate 1 ""Resonator Command"" per turn.",,,,Quick-Play,,,Resonator,,,https://images.ygoprodeck.com/images/cards/8559524.jpg,https://images.ygoprodeck.com/images/cards_small/8559524.jpg,,,175359,4,0,2020-01-11,1
15576074,Resonator Engine,Spell Card,"Target 2 ""Resonator"" monsters in your Graveyard; add 1 Level 4 monster from your Deck to your hand, and if you do, return those targets to the Deck.",,,,Normal,,,Resonator,,,https://images.ygoprodeck.com/images/cards/15576074.jpg,https://images.ygoprodeck.com/images/cards_small/15576074.jpg,,,83891,3,0,2010-11-13,1
8951260,Respect Play,Trap Card,"During their respective turns, each player must show their opponent their hand.",,,,Continuous,,,,,,https://images.ygoprodeck.com/images/cards/8951260.jpg,https://images.ygoprodeck.com/images/cards_small/8951260.jpg,,,104657,1,1,2000-09-28,1
74163487,Restoration Point Guard,Link Monster,"2 Cyberse monsters
Once per turn, if another Link Monster is Link Summoned: This card cannot be destroyed by battle or card effects for the rest of this turn. If a Link Monster, that was Link Summoned using this card as material, is destroyed by an opponent's card effect, while this card is in the GY (except during the Damage Step): You can Special Summon this card. You can only use this effect of ""Restoration Point Guard"" once per turn.",1000.0,,,Cyberse,DARK,,,2.0,"['Left', 'Bottom-Left']",https://images.ygoprodeck.com/images/cards/74163487.jpg,https://images.ygoprodeck.com/images/cards_small/74163487.jpg,,,21233,3,1,2018-04-14,1
98552723,Restoration of the Monarchs,Spell Card,"Activate this card by targeting 1 monster in your GY with 2400 ATK/1000 DEF, or 2800 ATK/1000 DEF; Special Summon it in Defense Position, but negate its effects, also equip it with this card. When this card leaves the field, destroy that monster. The equipped monster can be treated as 2 Tributes for a Tribute Summon. You can only activate 1 ""Restoration of the Monarchs"" per turn.",,,,Equip,,,Monarch,,,https://images.ygoprodeck.com/images/cards/98552723.jpg,https://images.ygoprodeck.com/images/cards_small/98552723.jpg,,,59917,4,0,2018-01-13,1
99518961,Restructer Revolution,Spell Card,Inflict 200 points of damage to your opponent's Life Points for each card in your opponent's hand.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/99518961.jpg,https://images.ygoprodeck.com/images/cards_small/99518961.jpg,,,19368,3,0,1999-12-01,1
49082032,Resurgam Xyz,Trap Card,"All Xyz Monsters you control gain 800 ATK. Once per turn: You can discard 1 Spell, then target 1 Xyz Monster you control; Special Summon from your Extra Deck, 1 ""Number C"" monster or 1 ""CXyz"" monster, with the same Type as that monster you control but 1 Rank higher, by using it as material. (This is treated as an Xyz Summon. Transfer its materials to the Summoned monster.) If you discarded a card other than a ""Rank-Up-Magic"" Spell to activate this effect, return that Special Summoned monster to the Extra Deck during the End Phase (even if this card leaves the field).",,,,Continuous,,,,,,https://images.ygoprodeck.com/images/cards/49082032.jpg,https://images.ygoprodeck.com/images/cards_small/49082032.jpg,,,24419,2,1,2019-10-12,1
39399168,Resurrection of Chakra,Spell Card,"This card is used to Ritual Summon ""Chakra"". You must also Tribute monsters from your hand or field whose total Levels equal 7 or more.",,,,Ritual,,,,,,https://images.ygoprodeck.com/images/cards/39399168.jpg,https://images.ygoprodeck.com/images/cards_small/39399168.jpg,,,6795,2,0,2000-03-23,1
55702233,Ret-time Reviver Emit-ter,Tuner Monster,"If this card is in your hand or GY: You can target 1 face-up monster on each field; change them to face-down Defense Position, and if you do, Special Summon this card, but banish it when it leaves the field. You can only use this effect of ""Ret-time Reviver Emit-ter"" once per turn.",800.0,0.0,2.0,Fairy,DARK,,,,,https://images.ygoprodeck.com/images/cards/55702233.jpg,https://images.ygoprodeck.com/images/cards_small/55702233.jpg,,,34572,5,0,2019-12-21,1
46502744,"Retaliating ""C""",Effect Monster,"During either player's turn, when your opponent activates a Spell Card that includes an effect that Special Summons a monster(s): You can Special Summon this card from your hand. If Summoned this way, while this card is face-up on the field, any card sent to the Graveyard is banished instead. If this card is sent from the field to the Graveyard: You can add 1 EARTH Insect-Type monster with 1500 or less ATK from your Deck to your hand, except ""Retaliating ""C"""".",1400.0,1400.0,4.0,Insect,EARTH,,"""C""",,,https://images.ygoprodeck.com/images/cards/46502744.jpg,https://images.ygoprodeck.com/images/cards_small/46502744.jpg,,,184591,6,0,2015-04-25,1
22747316,Retort,Trap Card,"When your opponent activates a Spell/Trap Card with the same name as one in your Graveyard: Negate the activation, and if you do, destroy that card. Then you can add 1 card with that name from your Graveyard to your hand.",,,,Counter,,,,,,https://images.ygoprodeck.com/images/cards/22747316.jpg,https://images.ygoprodeck.com/images/cards_small/22747316.jpg,,,5402,0,0,2012-07-21,1
47247413,Return,Trap Card,When your opponent adds a card(s) from the Graveyard to their hand: They must shuffle 1 of those cards into their Deck.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/47247413.jpg,https://images.ygoprodeck.com/images/cards_small/47247413.jpg,,,12682,0,0,2012-02-18,1
10537981,Return Soul,Trap Card,Activate only during the End Phase. You can return up to 3 monsters destroyed this turn from the Graveyard to their owners' Decks.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/10537981.jpg,https://images.ygoprodeck.com/images/cards_small/10537981.jpg,,,17645,0,0,2006-10-26,1
